origin,destination,distance,origin_lat,origin_lon,dest_lat,dest_lon,season,day_of_week,hour,is_weekend,is_peak_hour,user_profile,user_age,user_income,price_sensitivity,time_priority,comfort_priority,transport_type,available_train,available_bus,available_flight,base_demand,seasonal_multiplier,weather_factor,special_event,actual_price,actual_time,user_satisfaction
Salerno,Roma,233.30139623871764,40.6824,14.7681,41.9028,12.4964,winter,1,11,False,False,budget,52,20927.31850221091,0.95,0.2,0.3,bus,False,True,False,0.9831105828928232,0.85,0.8962343903235762,0,14.41,3.32,0.909
Palermo,Perugia,561.415289068982,38.1157,13.3613,43.1107,12.3908,winter,3,8,False,True,budget,25,24446.578894569935,0.95,0.2,0.3,bus,False,True,False,0.628583846857195,0.85,0.9571315537098797,0,30.59,7.55,0.76
Bologna,Milano,200.6962929151698,44.4949,11.3426,45.4642,9.19,spring,6,14,True,False,business,47,79793.976272872,0.2,0.9,0.8,train,True,True,False,1.697400820056593,1.05,0.914867772154156,0,42.12,2.25,0.88
Milano,Catania,1011.0699862116215,45.4642,9.19,37.5079,15.083,summer,0,18,False,True,business,43,47001.5543093069,0.2,0.9,0.8,bus,False,True,False,1.2133688689450655,1.25,0.8716041889087348,0,92.6,16.25,0.087
Perugia,Catania,663.4072845696915,43.1107,12.3908,37.5079,15.083,summer,0,22,False,False,business,50,59454.29236707612,0.2,0.9,0.8,bus,False,True,False,1.1548854005781486,1.25,0.9625966165890626,0,67.91,8.9,0.188
Reggio Calabria,Catania,82.80663925047362,38.1061,15.6444,37.5079,15.083,summer,6,15,True,False,leisure,60,43362.361712524136,0.8,0.4,0.6,bus,False,True,False,1.5448713971779255,1.25,1.024611531537271,0,11.62,1.44,0.865
Catania,Cagliari,553.5077998658201,37.5079,15.083,39.2238,9.1217,summer,1,19,False,True,leisure,28,40005.00149634613,0.8,0.4,0.6,bus,False,True,False,1.4207300340408384,1.25,1.0011994707750649,0,61.1,7.75,0.469
Bologna,Cagliari,614.2328335911224,44.4949,11.3426,39.2238,9.1217,summer,3,15,False,False,business,69,71126.60051443375,0.2,0.9,0.8,bus,False,True,False,1.1149720072940952,1.25,1.0278007203044512,0,64.86,7.52,0.402
Napoli,Perugia,295.22521672262377,40.8518,14.2681,43.1107,12.3908,spring,6,8,True,True,leisure,53,28333.75053186463,0.8,0.4,0.6,bus,False,True,False,1.254930253385411,1.05,0.9851317955593576,0,29.32,4.92,0.77
Torino,Milano,125.518515153077,45.0703,7.6869,45.4642,9.19,spring,1,22,False,False,budget,44,25271.803558995845,0.95,0.2,0.3,bus,True,True,False,1.497959851894093,1.05,0.8535825295826759,0,11.4,1.91,0.867
Bologna,Firenze,80.94663031227816,44.4949,11.3426,43.7696,11.2558,winter,4,10,False,False,leisure,44,33312.09387332612,0.8,0.4,0.6,bus,True,True,False,0.9222510697584247,0.85,1.0905665908559992,0,5.28,1.2,0.869
Venezia,Catania,911.5757951888478,45.4408,12.3155,37.5079,15.083,winter,6,6,True,False,budget,28,25604.533075439962,0.95,0.2,0.3,bus,False,True,False,0.6735836236137617,0.85,0.9126932884132422,0,59.71,13.05,0.512
Torino,Roma,523.8515931199344,45.0703,7.6869,41.9028,12.4964,spring,1,8,False,True,budget,68,23712.320196605433,0.95,0.2,0.3,bus,False,True,False,2.001173452641045,1.05,0.8915505251091405,1,78.16,7.03,0.57
Brescia,Napoli,616.2948595018123,45.5416,10.2118,40.8518,14.2681,autumn,5,9,True,True,budget,54,28277.71262166083,0.95,0.2,0.3,bus,False,True,False,1.780477812833727,0.95,0.8369013567611577,1,79.38,9.38,0.452
Genova,Reggio Calabria,896.0841828577638,44.4056,8.9463,38.1061,15.6444,spring,3,22,False,False,leisure,26,27593.807468050538,0.8,0.4,0.6,bus,False,True,False,0.7000494451924185,1.05,1.128857499096026,0,72.08,14.42,0.364
Milano,Bari,786.8962348009754,45.4642,9.19,41.1177,16.8719,spring,2,22,False,False,leisure,47,34450.306483084976,0.8,0.4,0.6,bus,False,True,False,0.9361850377202688,1.05,1.1744470083625314,1,104.29,10.67,0.284
Catania,Firenze,767.2849235657435,37.5079,15.083,43.7696,11.2558,winter,6,21,True,False,business,35,71193.67356592117,0.2,0.9,0.8,bus,False,True,False,1.3440137454218766,0.85,0.986118279480897,1,87.05,9.38,0.157
Cagliari,Genova,576.3727752586188,39.2238,9.1217,44.4056,8.9463,spring,6,9,True,True,business,31,77058.82171820455,0.2,0.9,0.8,bus,False,True,False,1.460762606711614,1.05,1.1879036199751611,1,106.07,10.81,0.117
Brescia,Reggio Calabria,940.843921372039,45.5416,10.2118,38.1061,15.6444,spring,3,17,False,True,leisure,67,39831.620144289416,0.8,0.4,0.6,bus,False,True,False,0.7322935205034385,1.05,1.1577044799763767,0,79.83,16.74,0.393
Napoli,Genova,587.7428508695716,40.8518,14.2681,44.4056,8.9463,spring,0,19,False,True,budget,38,19177.89631990817,0.95,0.2,0.3,bus,False,True,False,1.1089612779865088,1.05,0.8845947094379999,0,41.48,8.2,0.658
Venezia,Reggio Calabria,860.8238011020906,45.4408,12.3155,38.1061,15.6444,summer,5,22,True,False,business,51,53047.689316337666,0.2,0.9,0.8,bus,False,True,False,1.1580611282798616,1.25,1.060828680592158,0,123.29,11.67,0.096
Bologna,Bari,586.6894487885468,44.4949,11.3426,41.1177,16.8719,autumn,3,9,False,True,budget,23,28326.163501300616,0.95,0.2,0.3,bus,False,True,False,1.0541456870279022,0.95,0.9429571103583888,0,46.43,7.67,0.669
Perugia,Firenze,117.32395682129624,43.1107,12.3908,43.7696,11.2558,summer,6,6,True,False,leisure,21,45053.15437831925,0.8,0.4,0.6,bus,False,True,False,2.7908916318961787,1.25,1.0195457783768134,1,33.17,1.73,0.822
Brescia,Pisa,202.79863224408572,45.5416,10.2118,43.7228,10.4017,spring,3,21,False,False,business,62,49250.22912769888,0.2,0.9,0.8,bus,False,True,False,1.0320054998373744,1.05,1.1742695867614823,0,19.38,3.65,0.779
Catania,Firenze,767.2849235657435,37.5079,15.083,43.7696,11.2558,summer,6,7,True,False,budget,53,20956.224796229326,0.95,0.2,0.3,bus,False,True,False,2.401882653439547,1.25,0.8251815129289299,0,119.26,9.25,0.313
Bologna,Bari,586.6894487885468,44.4949,11.3426,41.1177,16.8719,autumn,3,13,False,False,leisure,28,32801.74451014578,0.8,0.4,0.6,bus,False,True,False,0.7564336536524011,0.95,1.0646381931943696,0,39.64,6.9,0.625
Torino,Verona,261.8801224594127,45.0703,7.6869,45.4384,10.9916,autumn,3,9,False,True,leisure,62,46107.37160060606,0.8,0.4,0.6,bus,False,True,False,1.2898293632627325,0.95,1.1249167507140883,0,25.37,4.85,0.782
Bologna,Genova,190.46438350917308,44.4949,11.3426,44.4056,8.9463,summer,5,19,True,True,business,26,53211.54851152209,0.2,0.9,0.8,bus,False,True,False,1.9486589875661058,1.25,0.8854489912112676,0,28.37,3.02,0.809
Milano,Salerno,698.2094152942275,45.4642,9.19,40.6824,14.7681,summer,1,9,False,True,business,36,64070.45139471586,0.2,0.9,0.8,bus,False,True,False,1.2020047179719926,1.25,1.1765287878168846,0,99.04,13.82,0.144
Reggio Calabria,Torino,1017.6056008237674,38.1061,15.6444,45.0703,7.6869,spring,6,8,True,True,business,67,56249.045337879244,0.2,0.9,0.8,bus,False,True,False,1.856632571329724,1.05,0.9677669213903379,1,182.8,13.16,0.111
Reggio Calabria,Pisa,763.91751086906,38.1061,15.6444,43.7228,10.4017,summer,4,14,False,False,budget,65,25005.387946260504,0.95,0.2,0.3,bus,False,True,False,1.3595928535478619,1.25,0.8949613609993717,0,74.22,11.2,0.448
Salerno,Genova,631.2688648162354,40.6824,14.7681,44.4056,8.9463,autumn,2,9,False,True,budget,48,18201.65901491942,0.95,0.2,0.3,bus,False,True,False,0.923922852139171,0.95,0.8621202115987376,0,42.81,9.45,0.606
Salerno,Perugia,334.0688317641506,40.6824,14.7681,43.1107,12.3908,summer,2,6,False,False,budget,61,18512.917539689923,0.95,0.2,0.3,bus,False,True,False,1.2102252702325227,1.25,0.8486487330485826,0,29.61,4.19,0.771
Brescia,Napoli,616.2948595018123,45.5416,10.2118,40.8518,14.2681,summer,3,19,False,True,business,21,65403.69778927645,0.2,0.9,0.8,bus,False,True,False,1.8629763824112027,1.25,0.869768150239194,0,70.11,8.74,0.253
Palermo,Bologna,729.0338004880251,38.1157,13.3613,44.4949,11.3426,spring,6,15,True,False,budget,66,15832.397899405769,0.95,0.2,0.3,bus,False,True,False,1.5379141865468204,1.05,1.146495453823308,0,112.05,10.08,0.27
Cagliari,Venezia,739.3062756866358,39.2238,9.1217,45.4408,12.3155,spring,3,17,False,True,leisure,50,37375.57330913063,0.8,0.4,0.6,bus,False,True,False,1.973412431253209,1.05,0.9096769104742939,1,115.73,10.77,0.234
Genova,Torino,123.92488645320043,44.4056,8.9463,45.0703,7.6869,autumn,4,17,False,True,business,39,67467.56354167628,0.2,0.9,0.8,train,True,True,False,1.1239555812634447,0.95,1.0799790860079233,0,20.68,1.91,0.894
Salerno,Venezia,565.3081691477066,40.6824,14.7681,45.4408,12.3155,summer,0,9,False,True,budget,70,16588.505071680873,0.95,0.2,0.3,bus,False,True,False,2.6266557005792874,1.25,1.0543169067083822,0,109.6,8.09,0.351
Brescia,Firenze,213.63676976405085,45.5416,10.2118,43.7696,11.2558,spring,6,12,True,False,budget,19,18635.13666718112,0.95,0.2,0.3,bus,False,True,False,2.1983451633516617,1.05,1.189765037627195,0,35.48,3.12,0.755
Firenze,Napoli,408.12561110051274,43.7696,11.2558,40.8518,14.2681,summer,3,8,False,True,leisure,46,33919.10680202934,0.8,0.4,0.6,bus,False,True,False,1.8422469018755288,1.25,0.8034847422018797,0,42.7,5.73,0.706
Verona,Roma,411.32750621093555,45.4384,10.9916,41.9028,12.4964,summer,4,17,False,True,business,23,54226.98689678979,0.2,0.9,0.8,bus,False,True,False,2.4245996767175892,1.25,1.1809299247644602,0,90.21,8.56,0.247
Roma,Torino,523.8515931199344,41.9028,12.4964,45.0703,7.6869,summer,5,9,True,True,business,65,57646.41661779327,0.2,0.9,0.8,bus,False,True,False,2.1983382184148774,1.25,1.180797416722954,1,143.68,8.72,0.139
Cagliari,Salerno,507.77064634410397,39.2238,9.1217,40.6824,14.7681,summer,6,12,True,False,business,51,71707.76107663382,0.2,0.9,0.8,bus,False,True,False,1.252968865181843,1.25,1.165202830194429,0,73.19,7.41,0.316
Bari,Milano,786.8962348009754,41.1177,16.8719,45.4642,9.19,spring,2,22,False,False,business,47,60514.91296181048,0.2,0.9,0.8,bus,False,True,False,1.3237603793790371,1.05,1.007491563781207,0,71.58,9.8,0.172
Perugia,Genova,311.826995976702,43.1107,12.3908,44.4056,8.9463,winter,3,14,False,False,budget,23,16009.903124522223,0.95,0.2,0.3,bus,False,True,False,0.6446783569422081,0.85,1.143488180820377,0,21.72,5.16,0.823
Bologna,Torino,295.50471306375,44.4949,11.3426,45.0703,7.6869,summer,0,17,False,True,leisure,58,33996.756982312996,0.8,0.4,0.6,bus,False,True,False,1.7414424983966703,1.25,0.809262321025485,0,31.29,5.16,0.748
Bologna,Milano,200.6962929151698,44.4949,11.3426,45.4642,9.19,winter,4,18,False,True,leisure,50,41746.1150596892,0.8,0.4,0.6,train,True,True,False,1.0019827898857638,0.85,1.055048693270325,1,33.78,2.82,0.901
Genova,Bologna,190.46438350917308,44.4056,8.9463,44.4949,11.3426,spring,1,12,False,False,budget,61,18386.785307532755,0.95,0.2,0.3,bus,False,True,False,1.0559519525797934,1.05,1.186599272072679,0,20.66,2.69,0.834
Perugia,Pisa,174.47430545458167,43.1107,12.3908,43.7228,10.4017,spring,5,8,True,True,business,46,68451.91151292558,0.2,0.9,0.8,bus,False,True,False,1.653645673311775,1.05,0.8455707338870232,0,17.27,2.94,0.818
Catania,Cagliari,553.5077998658201,37.5079,15.083,39.2238,9.1217,winter,3,8,False,True,budget,58,21142.110778933013,0.95,0.2,0.3,bus,False,True,False,0.6451555080759162,0.85,0.913305922499399,0,25.7,8.32,0.745
Catania,Bari,429.85625090593766,37.5079,15.083,41.1177,16.8719,autumn,1,6,False,False,budget,39,28385.46648292736,0.95,0.2,0.3,bus,False,True,False,0.7892664919714995,0.95,1.1545700682172568,0,33.04,6.91,0.695
Perugia,Venezia,259.1646081776268,43.1107,12.3908,45.4408,12.3155,summer,2,8,False,True,leisure,32,42627.014184945685,0.8,0.4,0.6,bus,False,True,False,2.4457071467043843,1.25,1.0119748340601704,0,47.65,4.19,0.747
Catania,Napoli,378.39536111510535,37.5079,15.083,40.8518,14.2681,spring,1,16,False,False,leisure,18,31039.625133992675,0.8,0.4,0.6,bus,False,True,False,1.325754842361504,1.05,0.971071310362683,0,33.34,4.89,0.738
Reggio Calabria,Bologna,795.8249306427862,38.1061,15.6444,44.4949,11.3426,winter,5,21,True,False,budget,63,19864.474317292726,0.95,0.2,0.3,bus,False,True,False,0.9654946089520843,0.85,0.9021989701174186,0,56.59,9.85,0.527
Firenze,Cagliari,535.7547782391368,43.7696,11.2558,39.2238,9.1217,spring,3,21,False,False,business,23,78158.57186417995,0.2,0.9,0.8,bus,False,True,False,0.8718153576139355,1.05,0.8216586988099077,0,32.95,6.12,0.509
Firenze,Brescia,213.63676976405085,43.7696,11.2558,45.5416,10.2118,autumn,1,6,False,False,leisure,48,25241.801863026303,0.8,0.4,0.6,bus,False,True,False,0.656870039038421,0.95,0.9562991342314838,0,11.6,3.29,0.906
Venezia,Firenze,203.883196592712,45.4408,12.3155,43.7696,11.2558,spring,6,10,True,False,business,24,41992.46741285476,0.2,0.9,0.8,bus,False,True,False,2.1040733979624804,1.05,0.859347157341717,0,26.5,2.43,0.885
Brescia,Palermo,865.7844690882073,45.5416,10.2118,38.1157,13.3613,spring,2,22,False,False,business,49,60479.35264756843,0.2,0.9,0.8,bus,False,True,False,1.1914981234741804,1.05,0.8331496320718006,0,60.72,11.05,0.097
Bologna,Reggio Calabria,795.8249306427862,44.4949,11.3426,38.1061,15.6444,summer,5,18,True,True,leisure,23,33646.65449954028,0.8,0.4,0.6,bus,False,True,False,1.2925382965932546,1.25,0.9240977409812772,1,120.41,10.56,0.227
Milano,Venezia,243.79776815348217,45.4642,9.19,45.4408,12.3155,summer,6,15,True,False,business,49,63257.941478813766,0.2,0.9,0.8,train,True,True,False,2.4742707509082837,1.25,1.1495303728043533,0,97.75,2.96,0.873
Venezia,Milano,243.79776815348217,45.4408,12.3155,45.4642,9.19,spring,1,12,False,False,leisure,69,43113.006400675746,0.8,0.4,0.6,train,True,True,False,1.3032190325758146,1.05,1.04140443410755,0,44.58,2.47,0.898
Cagliari,Milano,693.9234456709777,39.2238,9.1217,45.4642,9.19,spring,5,6,True,False,leisure,41,45134.09629762693,0.8,0.4,0.6,flight,False,False,True,1.8670191704926173,1.05,1.1722344661297905,1,493.12,4.08,0.121
Bologna,Reggio Calabria,795.8249306427862,44.4949,11.3426,38.1061,15.6444,autumn,2,21,False,False,business,34,72962.94865917566,0.2,0.9,0.8,bus,False,True,False,0.5154387654259935,0.95,0.9522144824522362,0,45.93,8.76,0.284
Verona,Catania,945.0812031268658,45.4384,10.9916,37.5079,15.083,spring,5,6,True,False,business,27,75399.60492768194,0.2,0.9,0.8,bus,False,True,False,1.0362923342096273,1.05,0.9279337727201711,0,79.18,13.17,0.105
Catania,Milano,1011.0699862116215,37.5079,15.083,45.4642,9.19,autumn,5,11,True,False,budget,44,24634.269866387738,0.95,0.2,0.3,bus,False,True,False,1.4415631019044775,0.95,1.1973068376339393,0,132.85,17.14,0.182
Roma,Palermo,427.493249833183,41.9028,12.4964,38.1157,13.3613,winter,6,19,True,True,leisure,21,37643.472438111196,0.8,0.4,0.6,flight,False,False,True,1.218226984842827,0.85,1.1045284168590743,0,119.16,3.4,0.489
Reggio Calabria,Pisa,763.91751086906,38.1061,15.6444,43.7228,10.4017,summer,3,9,False,True,leisure,43,45009.82870562251,0.8,0.4,0.6,bus,False,True,False,1.5831885756459558,1.25,0.8366934680761614,0,83.19,12.32,0.379
Torino,Cagliari,660.743062984824,45.0703,7.6869,39.2238,9.1217,spring,5,12,True,False,leisure,51,46134.64312254624,0.8,0.4,0.6,bus,False,True,False,1.2405772567027666,1.05,0.8716792569101649,1,79.2,9.07,0.349
Napoli,Torino,711.4934057926147,40.8518,14.2681,45.0703,7.6869,summer,5,19,True,True,business,68,52580.426370552785,0.2,0.9,0.8,bus,False,True,False,2.2467818727517934,1.25,0.8764358767274467,1,144.95,9.41,0.145
Bari,Venezia,605.689621601483,41.1177,16.8719,45.4408,12.3155,autumn,3,7,False,False,budget,34,15003.51259931936,0.95,0.2,0.3,bus,False,True,False,1.257626499354658,0.95,0.9432297477735117,0,52.88,8.61,0.641
Bari,Milano,786.8962348009754,41.1177,16.8719,45.4642,9.19,spring,3,16,False,False,leisure,48,45095.74231003082,0.8,0.4,0.6,bus,False,True,False,1.5259081280209295,1.05,1.0496287881220439,0,89.4,11.95,0.311
Perugia,Milano,365.17690448297157,43.1107,12.3908,45.4642,9.19,spring,2,17,False,True,budget,42,22432.244286267945,0.95,0.2,0.3,bus,False,True,False,1.765878292644342,1.05,0.8169491994241257,0,35.7,6.13,0.784
Genova,Perugia,311.826995976702,44.4056,8.9463,43.1107,12.3908,summer,4,14,False,False,business,68,48401.76996732125,0.2,0.9,0.8,bus,False,True,False,1.166534225521149,1.25,0.943327898106382,0,30.61,3.53,0.76
Catania,Reggio Calabria,82.80663925047362,37.5079,15.083,38.1061,15.6444,spring,4,7,False,False,budget,49,23520.335279954394,0.95,0.2,0.3,bus,False,True,False,0.6728781910520001,1.05,1.0306198707233658,1,8.42,1.4,0.936
Napoli,Milano,657.5097077152005,40.8518,14.2681,45.4642,9.19,summer,3,21,False,False,budget,64,29731.926320522318,0.95,0.2,0.3,bus,False,True,False,1.6487591637053522,1.25,0.8630823240824266,0,78.07,9.65,0.449
Bologna,Bari,586.6894487885468,44.4949,11.3426,41.1177,16.8719,winter,2,15,False,False,business,45,45800.56891822832,0.2,0.9,0.8,bus,False,True,False,0.5767828329343768,0.85,1.1485288402377223,0,36.71,7.62,0.419
Bari,Verona,675.975714087631,41.1177,16.8719,45.4384,10.9916,summer,3,13,False,False,business,69,70756.32743806009,0.2,0.9,0.8,bus,False,True,False,1.3952602008157624,1.25,0.8645292552447391,1,89.66,9.09,0.185
Brescia,Venezia,164.36070575237864,45.5416,10.2118,45.4408,12.3155,summer,0,22,False,False,business,20,71898.93100277508,0.2,0.9,0.8,bus,False,True,False,2.170697119284021,1.25,0.976709706890615,0,25.02,2.58,0.82
Verona,Bari,675.975714087631,45.4384,10.9916,41.1177,16.8719,autumn,6,14,True,False,budget,29,25537.22175163119,0.95,0.2,0.3,bus,False,True,False,1.1037582993739075,0.95,1.0288734527057133,1,88.85,9.4,0.384
Bologna,Torino,295.50471306375,44.4949,11.3426,45.0703,7.6869,autumn,2,17,False,True,leisure,51,25464.36536577698,0.8,0.4,0.6,bus,False,True,False,0.9921526829997743,0.95,1.0189465222533622,0,24.07,5.19,0.815
Napoli,Salerno,46.12887918330604,40.8518,14.2681,40.6824,14.7681,autumn,6,18,True,True,budget,37,24273.339542488357,0.95,0.2,0.3,bus,True,True,False,0.9015904753981052,0.95,0.9906526413081029,0,3.72,0.77,0.888
Milano,Pisa,216.09499076578254,45.4642,9.19,43.7228,10.4017,summer,5,12,True,False,leisure,54,25795.153169689012,0.8,0.4,0.6,bus,False,True,False,1.6911524832174503,1.25,1.1168273937138125,0,39.63,3.31,0.749
Roma,Catania,536.3805171300909,41.9028,12.4964,37.5079,15.083,autumn,3,7,False,False,business,63,74546.08039174255,0.2,0.9,0.8,flight,False,False,True,0.7503431730386642,0.95,0.9059010694547603,0,97.5,3.03,0.796
Salerno,Reggio Calabria,296.1980587882089,40.6824,14.7681,38.1061,15.6444,spring,2,12,False,False,business,33,70795.10050824811,0.2,0.9,0.8,bus,False,True,False,0.7227611761466227,1.05,1.0713930381338734,0,21.4,4.09,0.683
Venezia,Brescia,164.36070575237864,45.4408,12.3155,45.5416,10.2118,spring,1,17,False,True,leisure,54,41888.13860423373,0.8,0.4,0.6,bus,False,True,False,0.968466604434806,1.05,0.9618200603440124,0,12.86,2.41,0.931
Napoli,Palermo,314.03026678690725,40.8518,14.2681,38.1157,13.3613,autumn,4,10,False,False,leisure,28,28817.38337621699,0.8,0.4,0.6,bus,False,True,False,1.054969196694416,0.95,0.9026699577361016,0,22.96,3.93,0.782
Cagliari,Roma,412.24778877118604,39.2238,9.1217,41.9028,12.4964,summer,5,12,True,False,budget,33,19645.26038524424,0.95,0.2,0.3,flight,False,False,True,2.569674071289915,1.25,0.8289596878028862,0,236.61,3.05,0.09
Perugia,Palermo,561.415289068982,43.1107,12.3908,38.1157,13.3613,summer,6,8,True,True,leisure,47,26551.31565718779,0.8,0.4,0.6,bus,False,True,False,2.2066927481275203,1.25,0.8014601792390587,0,91.09,9.87,0.324
Napoli,Milano,657.5097077152005,40.8518,14.2681,45.4642,9.19,summer,1,18,False,True,budget,26,21719.75499438253,0.95,0.2,0.3,bus,False,True,False,2.3250345280871674,1.25,1.1751495552723628,0,119.61,11.26,0.261
Reggio Calabria,Perugia,620.4443506941549,38.1061,15.6444,43.1107,12.3908,summer,3,20,False,False,budget,29,23996.274613237863,0.95,0.2,0.3,bus,False,True,False,1.069201148313726,1.25,0.8145109740524323,0,50.55,6.98,0.688
Reggio Calabria,Perugia,620.4443506941549,38.1061,15.6444,43.1107,12.3908,spring,1,17,False,True,leisure,38,44314.4578484918,0.8,0.4,0.6,bus,False,True,False,1.1297896619928527,1.05,1.0360430667847051,0,52.16,9.81,0.512
Venezia,Bologna,130.07793723339572,45.4408,12.3155,44.4949,11.3426,winter,4,20,False,False,business,50,44998.95123927533,0.2,0.9,0.8,bus,False,True,False,0.7568429009284878,0.85,0.9721320601433253,0,8.04,2.03,0.871
Cagliari,Reggio Calabria,579.6512961912498,39.2238,9.1217,38.1061,15.6444,spring,4,11,False,False,business,62,48600.957783552614,0.2,0.9,0.8,bus,False,True,False,0.6641023209147369,1.05,1.000506447671864,0,38.51,6.76,0.481
Bari,Cagliari,691.0756209104828,41.1177,16.8719,39.2238,9.1217,spring,2,6,False,False,budget,24,20174.09081532432,0.95,0.2,0.3,bus,False,True,False,0.8767951744831224,1.05,1.018587506245297,0,52.22,8.26,0.673
Firenze,Pisa,68.80517205790444,43.7696,11.2558,43.7228,10.4017,spring,5,16,True,False,business,47,56611.679167109236,0.2,0.9,0.8,train,True,True,False,1.260568150762667,1.05,1.109724460916919,0,15.64,1.19,0.871
Torino,Catania,1042.5474671921197,45.0703,7.6869,37.5079,15.083,winter,5,20,True,False,budget,66,17640.89480676723,0.95,0.2,0.3,bus,False,True,False,0.6698503626258084,0.85,0.8654335706965841,0,54.69,12.27,0.611
Pisa,Venezia,243.84268356711726,43.7228,10.4017,45.4408,12.3155,summer,1,19,False,True,leisure,46,27574.741390342308,0.8,0.4,0.6,bus,False,True,False,2.6939161126855153,1.25,0.874765834693001,1,55.93,3.29,0.673
Perugia,Venezia,259.1646081776268,43.1107,12.3908,45.4408,12.3155,summer,0,21,False,False,business,42,68807.82253378523,0.2,0.9,0.8,bus,False,True,False,2.226841053932125,1.25,1.0657191571558433,1,58.79,3.25,0.74
Milano,Roma,476.88468435616534,45.4642,9.19,41.9028,12.4964,spring,5,22,True,False,leisure,70,42317.03557520658,0.8,0.4,0.6,bus,False,True,False,1.9071731154940779,1.05,1.073138339192044,0,72.83,6.92,0.522
Torino,Perugia,434.19012515419155,45.0703,7.6869,43.1107,12.3908,spring,4,13,False,False,business,18,61911.307646398345,0.2,0.9,0.8,bus,False,True,False,0.8391160284128611,1.05,0.8465959029429402,0,30.36,5.7,0.532
Palermo,Genova,790.4894382572269,38.1157,13.3613,44.4056,8.9463,winter,3,20,False,False,leisure,60,31745.469876301315,0.8,0.4,0.6,bus,False,True,False,0.5674132047244196,0.85,1.1617817979194922,0,45.39,11.06,0.469
Cagliari,Bari,691.0756209104828,39.2238,9.1217,41.1177,16.8719,spring,2,9,False,True,budget,19,25911.327997035318,0.95,0.2,0.3,bus,False,True,False,1.1061199007682143,1.05,0.9044548921222474,0,51.87,9.58,0.58
Genova,Milano,119.26364173374084,44.4056,8.9463,45.4642,9.19,spring,2,22,False,False,leisure,39,47179.57688957812,0.8,0.4,0.6,train,True,True,False,1.4449565662451211,1.05,1.194730150110467,0,26.3,1.78,0.938
Napoli,Milano,657.5097077152005,40.8518,14.2681,45.4642,9.19,winter,3,6,False,False,leisure,62,43314.11643504454,0.8,0.4,0.6,bus,False,True,False,0.8591033492498126,0.85,0.9036857253658709,1,52.73,8.77,0.558
Catania,Venezia,911.5757951888478,37.5079,15.083,45.4408,12.3155,winter,2,15,False,False,business,29,67949.6541771914,0.2,0.9,0.8,bus,False,True,False,1.1437803446481538,0.85,1.0366676586812453,0,71.16,11.54,0.089
Torino,Napoli,711.4934057926147,45.0703,7.6869,40.8518,14.2681,winter,5,9,True,True,leisure,21,32345.789984305953,0.8,0.4,0.6,bus,False,True,False,1.2939284421799766,0.85,0.8706562858087367,0,60.88,11.11,0.402
Reggio Calabria,Napoli,327.34944460362357,38.1061,15.6444,40.8518,14.2681,winter,3,18,False,True,business,22,69671.4171300657,0.2,0.9,0.8,bus,False,True,False,0.9461637695413936,0.85,0.83132710709835,0,17.11,5.7,0.575
Catania,Palermo,165.6559438162306,37.5079,15.083,38.1157,13.3613,autumn,2,6,False,False,business,23,46114.95377438266,0.2,0.9,0.8,bus,False,True,False,1.0034650140213164,0.95,1.1726086185980829,1,20.44,2.25,0.855
Firenze,Milano,249.4643680963005,43.7696,11.2558,45.4642,9.19,spring,1,17,False,True,leisure,34,48159.56526179538,0.8,0.4,0.6,bus,False,True,False,1.752692402020145,1.05,0.9704017651573924,0,25.96,4.5,0.747
Cagliari,Catania,553.5077998658201,39.2238,9.1217,37.5079,15.083,summer,0,13,False,False,leisure,46,28687.07003300826,0.8,0.4,0.6,bus,False,True,False,1.1659666546992333,1.25,0.88430759928821,0,50.54,7.2,0.589
Venezia,Catania,911.5757951888478,45.4408,12.3155,37.5079,15.083,autumn,0,12,False,False,leisure,63,49409.61325567076,0.8,0.4,0.6,bus,False,True,False,0.7599865600730954,0.95,1.0980080699235857,0,71.56,11.33,0.399
Napoli,Pisa,450.53177102657014,40.8518,14.2681,43.7228,10.4017,spring,1,18,False,True,budget,60,21582.756629186824,0.95,0.2,0.3,bus,False,True,False,1.2670503454176536,1.05,1.1594240260082764,0,48.62,8.84,0.64
Napoli,Brescia,616.2948595018123,40.8518,14.2681,45.5416,10.2118,summer,3,8,False,True,budget,69,15094.90750482792,0.95,0.2,0.3,bus,False,True,False,1.2656622167425577,1.25,0.9531709970419645,1,88.86,9.44,0.45
Reggio Calabria,Genova,896.0841828577638,38.1061,15.6444,44.4056,8.9463,winter,5,11,True,False,business,39,76660.08184729666,0.2,0.9,0.8,bus,False,True,False,0.8094778749453381,0.85,1.0555255608619845,0,71.14,13.47,0.079
Palermo,Roma,427.493249833183,38.1157,13.3613,41.9028,12.4964,spring,5,10,True,False,business,59,41578.36226801336,0.2,0.9,0.8,flight,False,False,True,1.82127250676378,1.05,0.9723791900415542,0,193.13,2.64,0.69
Catania,Bari,429.85625090593766,37.5079,15.083,41.1177,16.8719,summer,6,8,True,True,budget,39,26157.907338514648,0.95,0.2,0.3,bus,False,True,False,2.140163576278641,1.25,0.9736431059515445,0,78.81,6.94,0.499
Torino,Palermo,905.3689720665883,45.0703,7.6869,38.1157,13.3613,spring,5,16,True,False,business,29,54926.49232646898,0.2,0.9,0.8,bus,False,True,False,1.4438187919909486,1.05,1.1327555259551234,0,113.75,14.03,0.126
